,id,direction
7903,13_CIS_RETNte,0.0
7904,CE1617te,0.0
7905,EX_CE1617_e,0.0
7906,IDL_HSSYN,1.0
7907,IDL_HSDEG,1.0
7908,HDL_HSSYN,1.0
7909,EX_34dhoxmand_e,0.0
7910,FNA5MOXAMte,0.0
7911,EX_fna5moxam_e,0.0
7912,CE5643te,0.0
7913,EX_CE5643_e,0.0
7914,EX_CE7085_e,0.0
7915,CE1401te,0.0
7916,EX_CE1401_e,0.0
7917,EX_glucys_e,0.0
7918,TYRDOPOX,1.0
7919,DOPA4SFt,1.0
7920,EX_dopa4glcur_e,0.0
7921,EX_dopa3glcur_e,0.0
7922,DOPACHRMDC,1.0
7923,CE5026t,1.0
7924,CYSGLYPTASEe_1,1.0
7925,CE1261t,0.0
7926,HMR_1990,1.0
7927,HMR_1991,1.0
7928,HMR_2288,1.0
7929,HMR_2292,1.0
7930,HMR_2293,1.0
7931,HMR_2295,1.0
7932,HMR_2334,1.0
7933,HMR_2338,1.0
7934,HMR_2345,1.0
7935,HMR_2349,1.0
7936,HMR_2355,1.0
7937,HMR_2356,1.0
7938,HMR_2362,1.0
7939,HMR_2363,1.0
7940,HMR_2376,1.0
7941,HMR_2403,1.0
7942,HMR_2433,1.0
7943,HMR_2434,1.0
7944,HMR_2436,1.0
7945,HMR_2440,1.0
7946,HMR_2472,1.0
7947,HMR_2484,1.0
7948,HMR_2495,1.0
7949,HMR_2670,0.0
7950,HMR_2671,0.0
7951,HMR_2675,0.0
7952,HMR_2679,0.0
7953,HMR_2684,0.0
7954,HMR_2685,0.0
7955,HMR_2686,0.0
7956,HMR_2688,0.0
7957,HMR_2689,0.0
7958,HMR_2690,0.0
7959,HMR_2691,0.0
7960,HMR_2693,0.0
7961,HMR_2695,0.0
7962,DOPAOQNOX,1.0
7963,NADPQNOXR,1.0
7964,NADQNOXR,1.0
7965,DACT,0.0
7966,DACGST,0.0
7967,TYRDHINDOX,1.0
7968,EX_5cysdopa_e,0.0
7969,CE2172t,0.0
7970,ACER11r,1.0
7971,ACER21g,1.0
7972,ACER22g,1.0
7973,ACER31r,1.0
7974,BGAL1l,1.0
7975,CRMte,0.0
7976,EX_gluside_hs_e,0.0
7977,GA1tl,1.0
7978,GALGLUSIDEtg2,1.0
7979,GD3tg,1.0
7980,GLUSIDEte,1.0
7981,GLUSIDEtl,1.0
7982,GM2tl,1.0
7983,HEXAHBl,1.0
7984,NEU11l,1.0
7985,NEU22,1.0
7986,NEU310e,1.0
7987,NEU31e,1.0
7988,NEU33e,1.0
7989,NEU36e,1.0
7990,NEU39e,1.0
7991,SMSn,1.0
7992,SPHK11,1.0
7993,SPHK21n,1.0
7994,SPHMYLNtl2,1.0
7995,SPMD3n,1.0
7996,RE3477C1,1.0
7997,WHTSTSTERONEtr,0.0
7998,TETTET6COAtm,0.0
7999,TETPENT6COAtm,0.0
8000,DAG_HStg,1.0
8001,HMR_2697,0.0
8002,HMR_2699,0.0
8003,HMR_2701,0.0
8004,HMR_2702,0.0
8005,HMR_2703,0.0
8006,HMR_2707,0.0
8007,HMR_2708,0.0
8008,HMR_2709,0.0
8009,HMR_2712,0.0
8010,HMR_2713,0.0
8011,HMR_2715,0.0
8012,HMR_2718,0.0
8013,HMR_2727,0.0
8014,HMR_2733,0.0
8015,HMR_9665,0.0
8016,HMR_2986,1.0
8017,HMR_2989,1.0
8018,HMR_2990,1.0
8019,HMR_2998,1.0
8020,HMR_3001,1.0
8021,HMR_3002,1.0
8022,HMR_3003,1.0
8023,HMR_3018,0.0
8024,HMR_3053,1.0
8025,HMR_3056,1.0
8026,HMR_3058,1.0
8027,HMR_3064,1.0
8028,HMR_3065,1.0
8029,HMR_3066,1.0
8030,HMR_3068,1.0
8031,HMR_3069,1.0
8032,ACOAO8p,1.0
8033,HMR_3076,1.0
8034,HMR_3094,1.0
8035,HMR_3095,1.0
8036,HMR_3098,1.0
8037,HMR_3100,1.0
8038,HMR_3107,1.0
8039,HMR_3108,1.0
8040,HMR_3109,1.0
8041,HMR_3110,1.0
8042,HMR_3112,1.0
8043,HMR_3230,1.0
8044,PHCRMtg,1.0
8045,SPHGNtn,0.0
8046,EX_gd1a_hs_e,0.0
8047,DHCRMter,1.0
8048,PHSGPL11c,1.0
8049,EX_34dhpe_e,0.0
8050,DM_no2_c,1.0
8051,DM_gm1_hs_n,1.0
8052,DM_6hddopaqn_c,1.0
8053,GALSIDEter,0.0
8054,Rtotaltg,0.0
8055,GD1Atg,1.0
8056,HMR_0241,1.0
8057,HMR_0242,1.0
8058,HMR_0245,1.0
8059,HMR_0247,1.0
8060,HMR_0253,1.0
8061,HMR_0255,1.0
8062,HMR_0257,1.0
8063,HMR_0261,1.0
8064,HMR_0278,1.0
8065,HMR_0279,1.0
8066,HMR_0281,1.0
8067,HMR_0287,1.0
8068,HMR_0810,1.0
8069,HMR_0390,1.0
8070,HMR_0395,1.0
8071,FACOAE1836Z9Z12Z,1.0
8072,HMR_0406,1.0
8073,HMR_0414,1.0
8074,HMR_0418,1.0
8075,HMR_0419,1.0
8076,HMR_0422,1.0
8077,HMR_0428,1.0
8078,HMR_0431,1.0
8079,HMR_0432,1.0
8080,HMR_0435,1.0
8081,HMR_0436,1.0
8082,HMR_0438,1.0
8083,HMR_0439,1.0
8084,HMR_0467,0.0
8085,G3PD2,-1.0
8086,G3PD,1.0
8087,HMR_0942,1.0
8088,HMR_0946,1.0
8089,HMR_0950,1.0
8090,HMR_0954,1.0
8091,HMR_0962,0.0
8092,HMR_0963,1.0
8093,HMR_0979,0.0
8094,HMR_0981,1.0
8095,HMR_0987,1.0
8096,HMR_1104,0.0
8097,HMR_1126,1.0
8098,HMR_3231,1.0
8099,HMR_3232,1.0
8100,HMR_3233,1.0
8101,HMR_3235,1.0
8102,HMR_3236,1.0
8103,HMR_3237,1.0
8104,HMR_3242,1.0
8105,HMR_3245,1.0
8106,HMR_3246,1.0
8107,HMR_3296,1.0
8108,HMR_3322,1.0
8109,HMR_3326,1.0
8110,HMR_3327,1.0
8111,HMR_3329,1.0
8112,HMR_3330,1.0
8113,HMR_3331,1.0
8114,HMR_3334,1.0
8115,HMR_3337,1.0
8116,HMR_3341,1.0
8117,HMR_3344,1.0
8118,HMR_3348,1.0
8119,HMR_3350,1.0
8120,HMR_3352,1.0
8121,HMR_3396,1.0
8122,HMR_3397,1.0
8123,HMR_3406,1.0
8124,HMR_3522,1.0
8125,HMR_3627,1.0
8126,HMR_3628,1.0
8127,HMR_3629,1.0
8128,HMR_3631,1.0
8129,HMR_3633,1.0
8130,HMR_3635,1.0
8131,HMR_3642,1.0
8132,HMR_3645,1.0
8133,HMR_3646,1.0
8134,HMR_3648,1.0
8135,HMR_3649,1.0
8136,HMR_3651,1.0
8137,HMR_3652,1.0
8138,HMR_3653,1.0
8139,HMR_3654,1.0
8140,HMR_3655,1.0
8141,HMR_3659,1.0
8142,HMR_3660,1.0
8143,HMR_3663,1.0
8144,HMR_3668,1.0
8145,HMR_3669,1.0
8146,HMR_3677,1.0
8147,HMR_3678,1.0
8148,HMR_3679,1.0
8149,HMR_3680,1.0
8150,HMR_3684,1.0
8151,HMR_3687,1.0
8152,HMR_3689,1.0
8153,HMR_3690,1.0
8154,HMR_3692,1.0
8155,HMR_9669,0.0
8156,HMR_6632,1.0
8157,HMR_6647,1.0
8158,HMR_6728,1.0
8159,HMR_6729,1.0
8160,HMR_1129,0.0
8161,HMR_1135,0.0
8162,HMR_1243,0.0
8163,HMR_1280,0.0
8164,HMR_1283,0.0
8165,HMR_1307,1.0
8166,HMR_1316,0.0
8167,HMR_1317,0.0
8168,HMR_1318,0.0
8169,HMR_1321,0.0
8170,HMR_1329,0.0
8171,HMR_1332,0.0
8172,HMR_1390,1.0
8173,HMR_1477,1.0
8174,HMR_1478,1.0
8175,HMR_1490,1.0
8176,HMR_1493,1.0
8177,HMR_1494,1.0
8178,HMR_1495,1.0
8179,HMR_1504,1.0
8180,HMR_1509,1.0
8181,HMR_1516,1.0
8182,HMR_1532,0.0
8183,HMR_1540,1.0
8184,HMR_1544,1.0
8185,HMR_1545,1.0
8186,HMR_1546,1.0
8187,HMR_1548,1.0
8188,HMR_1552,1.0
8189,HMR_1557,1.0
8190,LTHSTRLOR,1.0
8191,HMR_1565,1.0
8192,HMR_1620,0.0
8193,HMR_1623,0.0
8194,HMR_1651,0.0
8195,HMR_1665,1.0
8196,HMR_1681,1.0
8197,HMR_1685,1.0
8198,HMR_1701,0.0
8199,HMR_1735,1.0
8200,HMR_1992,1.0
8201,HMR_1993,1.0
8202,HMR_2002,0.0
8203,HMR_2007,1.0
8204,HMR_2011,1.0
8205,HMR_2014,0.0
8206,HMR_2087,0.0
8207,HMR_2114,1.0
8208,HMR_2127,0.0
8209,HMR_2190,1.0
8210,HMR_2217,1.0
8211,HMR_2219,1.0
8212,HMR_2259,1.0
8213,HMR_2261,1.0
8214,HMR_2262,1.0
8215,HMR_2263,1.0
8216,HMR_2264,1.0
8217,HMR_2265,1.0
8218,HMR_2266,1.0
8219,HMR_2267,1.0
8220,HMR_2269,1.0
8221,HMR_2281,1.0
8222,HMR_3520,0.0
8223,HMR_2530,1.0
8224,HMR_2535,1.0
8225,HMR_2537,1.0
8226,HMR_2540,1.0
8227,HMR_2543,1.0
8228,HMR_2558,1.0
8229,HMR_2571,0.0
8230,HMR_2585,1.0
8231,HMR_2602,0.0
8232,HMR_2608,0.0
8233,HMR_2610,0.0
8234,HMR_2611,0.0
8235,HMR_2613,0.0
8236,HMR_2622,0.0
8237,HMR_2635,0.0
8238,HMR_2644,0.0
8239,HMR_6747,1.0
8240,HMR_6755,0.0
8241,HMR_6782,1.0
8242,4CMCOAS,1.0
8243,HMR_6786,1.0
8244,HMR_6826,0.0
8245,HMR_6834,0.0
8246,HMR_6838,1.0
8247,HMR_6839,1.0
8248,HMR_6844,1.0
8249,HMR_6874,1.0
8250,HMR_6910,1.0
8251,HMR_6977,1.0
8252,ICITt_x,0.0
8253,HMR_6989,1.0
8254,HMR_7180,1.0
8255,HMR_7181,1.0
8256,HMR_7184,0.0
8257,HMR_7198,0.0
8258,HMR_7255,1.0
8259,HMR_7278,1.0
8260,HMR_7328,1.0
8261,HMR_7329,1.0
8262,HMR_7330,1.0
8263,HMR_7432,0.0
8264,HMR_7437,1.0
8265,HMR_7469,1.0
8266,HMR_7628,1.0
8267,PMI12346PS,1.0
8268,HMR_7715,0.0
8269,HMR_7724,0.0
8270,HMR_7727,0.0
8271,HMR_7755,1.0
8272,HMR_7757,0.0
8273,HMR_7758,0.0
8274,HMR_7903,0.0
8275,HMR_7947,0.0
8276,HMR_7949,0.0
8277,HMR_8056,0.0
8278,HMR_8084,0.0
8279,HMR_8086,0.0
8280,HMR_8287,1.0
8281,HMR_8397,1.0
8282,HMR_8399,1.0
8283,LALDO2,1.0
8284,HMR_8505,0.0
8285,HMR_8510,0.0
8286,ID3ACALDtm,0.0
8287,HMR_8571,1.0
8288,HMR_8572,1.0
8289,HMR_8573,1.0
8290,HMR_8574,1.0
8291,HMR_8575,1.0
8292,HMR_8576,1.0
8293,HMR_8578,1.0
8294,HMR_8582,1.0
8295,HMR_8585,1.0
8296,HMR_8590,0.0
8297,7DHCDCHOLabc,1.0
8298,CA24GSc,1.0
8299,CA24Gte,1.0
8300,CA3St,0.0
8301,CDCA24GSc,1.0
8302,CDCA24GSr,1.0
8303,CDCA24Gtr,0.0
8304,CDCA3GSc,1.0
8305,CDCA3GSr,1.0
8306,CDCA3Gte,1.0
8307,CDCA3Gtr,0.0
8308,DCA24GSc,1.0
8309,DCA24Gte,1.0
8310,DCA24Gtr,0.0
8311,DCA3GSc,1.0
8312,DCA3Gte,1.0
8313,DCA3Gtr,0.0
8314,DCASULT,1.0
8315,DM_12dhchol_c,1.0
8316,DM_3dhcdchol_c,1.0
8317,DM_3dhchol_c,1.0
8318,DM_3dhlchol_c,1.0
8319,DM_cdca24g_c,1.0
8320,DM_cdca3g_c,1.0
8321,DM_coprost_c,1.0
8322,DM_dca3g_c,1.0
8323,HDCA24GSc,1.0
8324,HDCA24GSr,1.0
8325,HMR_2650,0.0
8326,HMR_2651,0.0
8327,HMR_2653,0.0
8328,CARN180t_m,0.0
8329,HMR_2659,0.0
8330,HMR_2661,0.0
8331,VACCCPT2,0.0
8332,HMR_2667,0.0
8333,HMR_2669,0.0
8334,HMR_2955,1.0
8335,HMR_2956,1.0
8336,HMR_2962,1.0
8337,HMR_2964,1.0
8338,HMR_2966,1.0
8339,HMR_2968,1.0
8340,HMR_2969,1.0
8341,HMR_2971,1.0
8342,HMR_2976,1.0
8343,HMR_2977,1.0
8344,HMR_2979,1.0
8345,HMR_2980,1.0
8346,HMR_2982,1.0
8347,HMR_3117,1.0
8348,ACOADH160_m,1.0
8349,ACOADH120_m,1.0
8350,HMR_3149,1.0
8351,ACOADH60_m,1.0
8352,HMR_3171,1.0
8353,HMR_3173,1.0
8354,HMR_3175,1.0
8355,HMR_3177,1.0
8356,HMR_3178,1.0
8357,HMR_3179,1.0
8358,HMR_3180,1.0
8359,HMR_3181,1.0
8360,HMR_3182,1.0
8361,HMR_3183,1.0
8362,HMR_3186,1.0
8363,HMR_3187,1.0
8364,HMR_3188,1.0
8365,HMR_3194,1.0
8366,HMR_3196,1.0
8367,HMR_3197,1.0
8368,HMR_3198,1.0
8369,HMR_3199,1.0
8370,HMR_3201,1.0
8371,HMR_3202,1.0
8372,HMR_3219,1.0
8373,HMR_3223,1.0
8374,HMR_3224,1.0
8375,HMR_3491,0.0
8376,HMR_3411,1.0
8377,HMR_3422,1.0
8378,HMR_3423,1.0
8379,HMR_3424,1.0
8380,HMR_3429,1.0
8381,HMR_3446,1.0
8382,HMR_3447,1.0
8383,HMR_3451,1.0
8384,HMR_3452,1.0
8385,HMR_3454,0.0
8386,HMR_3455,0.0
8387,HMR_3698,1.0
8388,HMR_3699,1.0
8389,HMR_3701,1.0
8390,HMR_3704,1.0
8391,HMR_3705,1.0
8392,HMR_3706,1.0
8393,HMR_3707,1.0
8394,HMR_3711,1.0
8395,HMR_3717,1.0
8396,HMR_3718,1.0
8397,HMR_3721,1.0
8398,HMR_3724,1.0
8399,HMR_3726,1.0
8400,HMR_3729,1.0
8401,HMR_3737,1.0
8402,HMR_3738,1.0
8403,HMR_3740,1.0
8404,HMR_3741,1.0
8405,ARGDr,1.0
8406,HMR_3859,1.0
8407,HMR_3864,1.0
8408,HMR_3867,0.0
8409,HMR_3953,0.0
8410,HMR_3996,-1.0
8411,SMOX,1.0
8412,CYTDK2,1.0
8413,NADS1,1.0
8414,NADDP,1.0
8415,NADS1n,1.0
8416,THRA,1.0
8417,HMR_4422,1.0
8418,HMR_4702,1.0
8419,PPPGO2_1,1.0
8420,BILIRED2,1.0
8421,HMR_4771,0.0
8422,PROAKGOX1,1.0
8423,HMR_4777,1.0
8424,HMR_4782,1.0
8425,HMR_4783,1.0
8426,HMR_4831,0.0
8427,HMR_4955,1.0
8428,HDCA6GSr,1.0
8429,HDCA6Gte,1.0
8430,HYOCHOLabc,1.0
8431,HYOCHOLtr,0.0
8432,ICDCHOLabc,1.0
8433,ICDCHOLt,0.0
8434,ISOCHOLabc,1.0
8435,ISOCHOLt2,1.0
8436,LCA24GSc,1.0
8437,LCA24GSr,1.0
8438,LCA3GSc,1.0
8439,LCA3Gte,1.0
8440,LCA3Gtr,0.0
8441,LCA3Sabc,1.0
8442,LCA3St,0.0
8443,LCASULT,1.0
8444,M02155tr,0.0
8445,TCA3Sabc,1.0
8446,TCA3St,0.0
8447,TCDCASULT,1.0
8448,TDCASULT,1.0
8449,THYOCHOLt2,1.0
8450,TUDCA3Sabc,1.0
8451,3HPVShc,1.0
8452,3HPVSthc,0.0
8453,3HSMVACIDteb,1.0
8454,3ISPVStep,0.0
8455,3ISPVSthc,0.0
8456,3MEACMPhc,1.0
8457,3OHACMPhr,1.0
8458,3OHACMPtev,1.0
8459,4BHGLZABCt,1.0
8460,4HATVACIDOXDhc,1.0
8461,4HATVACIDteb,1.0
8462,4HATVACIDtep,0.0
8463,4HATVACIDthc,0.0
8464,4HATVLAChc,1.0
8465,4HATVLACteb,1.0
8466,4HATVLACtep,0.0
8467,4HATVLACthc,0.0
8468,4HMDGLUCtev,0.0
8469,4HMDZGLUChr,1.0
8470,4OHMDZhr,1.0
8471,4OHMDZtev,0.0
8472,56DHPVSteb,1.0
8473,56EPPVShc,1.0
8474,56EPPVSteb,1.0
8475,5OHFVSGLUtev,0.0
8476,6AHGLZtev,0.0
8477,6BHGLZGLCABCt,1.0
8478,6BHGLZGLChr,1.0
8479,6BHGLZGLCtev,0.0
8480,6BHGLZhr,1.0
8481,6BHGLZtev,0.0
8482,6CSMVhep,1.0
8483,6EPSteb,1.0
8484,6EPVStep,0.0
8485,6EPVSthc,0.0
8486,6HMSMVACIDteb,1.0
8487,6HSMVACIDteb,1.0
8488,6HSMVhep,1.0
8489,6MELVACtbc,1.0
8490,ATVLAChr,1.0
8491,ATVLACtu,1.0
8492,Am19CStev,0.0
8493,CARIBUP_SGLUhep,1.0
8494,CARIBUP_Sthv,0.0
8495,CRGLZtev,0.0
8496,CRVS1tev,0.0
8497,CRVSATPtu,1.0
8498,CRVSM1SPhc,1.0
8499,CRVSM1hr,1.0
8500,CRVSM1teb,1.0
8501,CRVSM23teb,1.0
8502,CRVSM24tev,0.0
8503,CRVStu,0.0
8504,CRVSthc,0.0
8505,CSASULPhc,1.0
8506,CSASULPteb,1.0
8507,CSASULPtev,0.0
8508,CSAtu,1.0
8509,CVM23GLUChc,1.0
8510,CYSACMPAChc,1.0
8511,DESFVShc,1.0
8512,DHGLZtev,0.0
8513,DSPVShc,1.0
8514,DSPVStev,0.0
8515,EPOXTAChr,1.0
8516,EX_12htacr_e,0.0
8517,EX_1331tacr_e,0.0
8518,EX_14hmdz_e,0.0
8519,EX_1531tacr_e,0.0
8520,EX_15dmt_e,0.0
8521,EX_1hibup__S_e,0.0
8522,EX_1hmdgluc_e,0.0
8523,EX_1ohmdz_e,0.0
8524,EX_2hatvacid_e,0.0
8525,EX_2hatvlac_e,0.0
8526,EX_2hatvlacgluc_e,0.0
8527,EX_2hibup__R_e,0.0
8528,EX_2hibup__S_e,0.0
8529,EX_35dhpvs_e,0.0
8530,EX_3hibup__S_e,0.0
8531,EX_3hibupglu__S_e,0.0
8532,EX_lstnm4_e,0.0
8533,EX_lstnm5_e,0.0
8534,EX_lstnm7_e,0.0
8535,HMR_4964,1.0
8536,HMR_5249,1.0
8537,HMR_5409,1.0
8538,FE2utm,1.0
8539,HMR_6359,1.0
8540,HMR_6363,1.0
8541,HMR_6364,1.0
8542,HMR_6397,0.0
8543,FADRx2,1.0
8544,CLHCOtex,1.0
8545,HMR_6550,1.0
8546,MITKP,1.0
8547,ITKPK,1.0
8548,MI3PS,1.0
8549,HMR_6595,1.0
8550,HMR_6611,0.0
8551,HMR_6617,0.0
8552,HMR_6619,0.0
8553,HMR_8761,1.0
8554,HMR_8776,0.0
8555,HMR_9019,1.0
8556,HMR_9174,0.0
8557,HMR_9177,0.0
8558,HMR_9178,0.0
8559,HMR_9179,0.0
8560,HMR_9185,0.0
8561,HMR_9191,1.0
8562,HMR_9583,0.0
8563,HMR_9584,1.0
8564,HMR_9602,1.0
8565,HMR_9603,1.0
8566,HMR_9613,1.0
8567,HMR_9615,1.0
8568,HMR_9620,1.0
8569,HMR_9621,1.0
8570,HMR_9627,0.0
8571,HMR_9629,0.0
8572,HMR_9630,0.0
8573,HMR_9634,0.0
8574,HMR_9639,0.0
8575,HMR_9652,1.0
8576,HMR_9657,0.0
8577,HMR_9658,0.0
8578,HMR_9662,0.0
8579,DM_hdca6g_c,1.0
8580,DM_hyochol_c,1.0
8581,DM_isochol_c,1.0
8582,DM_lca3s_c,1.0
8583,DM_tca3s_c,1.0
8584,DM_tdca3s_c,1.0
8585,DM_tudca3s_c,1.0
8586,EX_3dhcdchol_e,0.0
8587,EX_3dhdchol_e,0.0
8588,EX_7dhchol_e,0.0
8589,EX_cdca3g_e,0.0
8590,EX_dca24g_e,0.0
8591,EX_dca3g_e,0.0
8592,EX_gca3s_e,0.0
8593,EX_gcdca3s_e,0.0
8594,EX_gdca3s_e,0.0
8595,EX_gudca3s_e,0.0
8596,EX_hca24g_e,0.0
8597,EX_hca6g_e,0.0
8598,EX_hyochol_e,0.0
8599,EX_isochol_e,0.0
8600,EX_lca24g_e,0.0
8601,EX_lca3s_e,0.0
8602,EX_tcdca3s_e,0.0
8603,EX_uchol_e,0.0
8604,EX_udca3s_e,0.0
8605,GCA3Sabc,1.0
8606,GCDCA3St,0.0
8607,GCDCASULT,1.0
8608,GDCA3Sabc,1.0
8609,GDCASULT,1.0
8610,GUDCA3Sabc,1.0
8611,GUDCA3St,0.0
8612,HCA24GSc,1.0
8613,HCA24Gte,1.0
8614,HCA6GSc,1.0
8615,HCA6GSr,1.0
8616,UCHOLt2,1.0
8617,UDCASULT,1.0
8618,UDCHOLt2,1.0
8619,12HTACRhr,1.0
8620,12HTACRtu,1.0
8621,1331TACRtev,1.0
8622,14MDZtev,0.0
8623,1513TACRtep,0.0
8624,1531TACRhr,1.0
8625,1531TACRteb,1.0
8626,15DMTtep,0.0
8627,1HIBUPGLUC_Sthv,0.0
8628,1HIBUP_SGLUhep,1.0
8629,1HMDZGLUChc,0.0
8630,1OHMDZhr,1.0
8631,1OHMDZtep,0.0
8632,2HATVLAChc,1.0
8633,2HATVACIDGLUChr,1.0
8634,2HATVACIDGLUCteb,1.0
8635,2HATVACIDhc,1.0
8636,2HATVACIDteb,1.0
8637,2HATVACIDtep,0.0
8638,2HATVLACteb,1.0
8639,2HATVLACtep,0.0
8640,2HIBUP_Rthv,0.0
8641,2HIBUP_SGLUhep,1.0
8642,2HIBUP_Sthv,0.0
8643,35DSMVhep,1.0
8644,35DSMVteb,1.0
8645,3HIBUP_SGLUhep,1.0
8646,3HLVSTAChep,1.0
8647,3HPVSTETCOAhcm,1.0
8648,3HPVSTETCOAhcx,1.0
8649,6MSMVhep,1.0
8650,6OHFVSGLUhc,1.0
8651,6OHFVSteb,1.0
8652,7AHGLZABCt,1.0
8653,7AHGLZhr,1.0
8654,7BHGLZhr,1.0
8655,7BHGLZtev,0.0
8656,7HPVShc,1.0
8657,ACMPGLUTtep,1.0
8658,ACMPGLUtep,1.0
8659,ACMPShc,1.0
8660,ACMPdt,0.0
8661,ACMPthc,1.0
8662,EX_mdz_e,0.0
8663,EX_mdzglc_e,0.0
8664,EX_mhglz_e,0.0
8665,EX_ndersv_e,0.0
8666,EX_nfd_e,0.0
8667,EX_nfdlac_e,0.0
8668,EX_nfdnpy_e,0.0
8669,EX_nfdoh_e,0.0
8670,EX_oxy1rb_e,0.0
8671,EX_oxy7rb_e,0.0
8672,EX_profvs_e,0.0
8673,EX_ptvst_e,0.0
8674,EX_ptvstlac_e,0.0
8675,EX_rsv_e,0.0
8676,EX_rsvlac_e,0.0
8677,EX_s3meacmp_e,0.0
8678,EX_stacmp_e,0.0
8679,EX_tauribup__S_e,0.0
8680,EX_tlacfvs_e,0.0
8681,EX_tmdm5_e,0.0
8682,EX_tsacmgluc_e,0.0
8683,EX_tsacmsul_e,0.0
8684,FVSteb,1.0
8685,FVStu,0.0
8686,GLC3MEACPhr,1.0
8687,GLC3MEACPtev,1.0
8688,GLZtd,0.0
8689,IBUPGLUCtchep,0.0
8690,IBUPGLUCtpvb,1.0
8691,IBUP_RASCL1hep,1.0
8692,IBUP_RCYP3hep,1.0
8693,IBUP_Rshep,0.0
8694,IBUP_Rtdhep,0.0
8695,IBUP_SACOT2,1.0
8696,IBUP_SCYP3hep,1.0
8697,IBUP_Stdhep,0.0
8698,IBUP_Stdu,0.0
8699,RSVGLUChc,1.0
8700,RSVLACteb,1.0
8701,RSVtev,0.0
8702,SMVACIDATPteb,1.0
8703,SMVACIDtev,0.0
8704,SMVGLUCLAChep,1.0
8705,SMVGLUChep,1.0
8706,SMVHYDROhep,1.0
8707,SMVthep,0.0
8708,STACMPhc,1.0
8709,STACMPtev,1.0
8710,TACRDtsc,0.0
8711,TACRtu,1.0
8712,TAURIBUP_Sthv,0.0
8713,THRFVShc,1.0
8714,THSACMPhr,1.0
8715,TLACFVShc,1.0
8716,TMDM3hr,1.0
8717,TMDM5hr,1.0
8718,TMDOATPtsc,0.0
8719,TMDOATthc,0.0
8720,TRIPVStev,0.0
8721,TSACMGLUChr,1.0
8722,TSACMSULhc,1.0
8723,TSACMSULtev,1.0
8724,12HTACRitr,0.0
8725,14HMDZitr,0.0
8726,1513TACRitr,0.0
8727,1531TACRitr,0.0
8728,1HIBUPGLUitr,0.0
8729,1HMDGLUCitr,0.0
8730,2HATVACIDGLUCitr,0.0
8731,2HATVLACGLUCitr,0.0
8732,2HIBUP_Ritr,0.0
8733,35DHPVSitr,0.0
8734,35DSMVitr,0.0
8735,3HIBUP_Ritr,0.0
8736,3HLVSTitr,0.0
8737,3HPVSCOAitm,0.0
8738,3HPVSCOAitx,0.0
8739,3HSMVitr,0.0
8740,4BHGLZitr,0.0
8741,4HATVLACitr,0.0
8742,4HMDGLUCitr,0.0
8743,56DHPVSitr,0.0
8744,5OHFVSitr,0.0
8745,EX_rbl__D_e,0.0
8746,EX_M01966_e,0.0
8747,EX_M02155_e,0.0
8748,EX_M01989_e,0.0
8749,EX_M01881_e,0.0
8750,EX_M03131_e,0.0
8751,EX_n5m2masn_e,0.0
8752,EX_hretn_e,0.0
8753,SK_ile__L_c,0.0
8754,SK_leu__L_c,0.0
8755,SK_met__L_c,0.0
8756,SK_phe__L_c,0.0
8757,SK_trp__L_c,0.0
8758,SK_asp__L_c,0.0
8759,SK_cys__L_c,0.0
8760,SK_gln__L_c,0.0
8761,SK_glu__L_c,0.0
8762,SK_ser__L_c,0.0
8763,SK_gly_c,0.0
8764,SK_4abut_l,0.0
8765,DM_CE1261_c,1.0
8766,DM_4glu56dihdind_c,1.0
8767,DM_5cysdopa_c,1.0
8768,DM_dopa_c,1.0
8769,DM_ach_c,1.0
8770,DM_hista_c,1.0
8771,DM_kynate_c,1.0
8772,DM_cbl2_m,1.0
8773,DM_1a2425thvitd2_m,1.0
8774,DM_btn_m,1.0
8775,DM_btn_n,1.0
8776,DCMPtm,0.0
8777,DM_protein_c,1.0
8778,ATPS4mi,1.0
8779,CYOR_u10mi,1.0
8780,Htmi,1.0
8781,NADH2_u10mi,1.0
8782,CYOOm3i,1.0
8783,ALLOP1tu,1.0
8784,ALLOPOXDhep,1.0
8785,ALLOPtepvb,0.0
8786,AM19CSALThr,1.0
8787,AM1A4NCShc,1.0
8788,AM1ACCShr,1.0
8789,AM1ACStep,0.0
8790,AM1CCStev,0.0
8791,AM1CGLCteb,1.0
8792,AM1CSAhr,1.0
8793,AM4N9CShr,1.0
8794,AM9CSAhr,1.0
8795,AM9CSAteb,1.0
8796,AM9CSAtep,0.0
8797,ATVACIDMCTtu,0.0
8798,ATVACIDhc,1.0
8799,ATVACIDhr,1.0
8800,ATVACYLGLUChc,1.0
8801,ATVETHGLUChc,1.0
8802,ATVLACThc,0.0
8803,ATVLACh2r,1.0
8804,EX_3hpvstet_e,0.0
8805,EX_3hsmvacid_e,0.0
8806,EX_3ispvs_e,0.0
8807,EX_4bhglz_e,0.0
8808,EX_4hatvlac_e,0.0
8809,EX_4ohmdz_e,0.0
8810,EX_56eppvs_e,0.0
8811,EX_5ohfvsglu_e,0.0
8812,EX_6ahglz_e,0.0
8813,EX_6bhglz_e,0.0
8814,EX_6bhglzglc_e,0.0
8815,EX_6csmvacid_e,0.0
8816,EX_6hlvst_e,0.0
8817,EX_6hsmvacid_e,0.0
8818,EX_6melvacid_e,0.0
8819,EX_6melvst_e,0.0
